"","com","dom","gn","gid","Y","count","sumPOE","minPOE","maxPOE","meanPOE","sdPOE","kurtPOE","skewPOE","sumPDE","minPDE","maxPDE","meanPDE","sdPDE","kurtPDE","skewPDE","sumPME","minPME","maxPME","meanPME","sdPME","kurtPME","skewPME","pn","cdkey","pkey","type","easyScore","hardScore"
"109","IPC1998","mystery","strips-mysty-x-2","5a9288749ec8e615192f02dd","f",981,2467.88128975392,0.0427533133817871,30.9533988884139,2.51567919444844,4.04993869647189,1228558.68358252,20808.149517149,191.553173947782,0,3.89055151774263,0.195263174258697,0.417135396024537,-2.97710850013609,0.0258035492012976,6466.92055105344,0,26.3736263736264,6.59217181554887,7.69225093478952,27859780.1900214,526918.775302545,"2","IPC1998-mystery","IPC1998-mystery-strips-mysty-x-2","Parallel",-0.00124303209403578,0.0059204306505356
"110","IPC1998","mystery","strips-mysty-x-2","5a9288749ec8e615192f02dd","a",4286,2452.87634607334,0.280112044817927,1.53846153846154,0.572299660773061,0.171109030814936,-2.99999352022667,0.000200443448902095,2062.31816882088,0,1.53846153846154,0.481175494358582,0.288737819469071,-2.99983746664311,0.00169299571253347,119283.257245084,0,59.7711267605634,27.8309046302109,13.3875463776921,3584558023.43425,21852498.7284339,"2","IPC1998-mystery","IPC1998-mystery-strips-mysty-x-2","Parallel",-0.00124303209403578,0.0059204306505356
"111","IPC1998","mystery","strips-mysty-x-25","5a92889d9ec8e615d885e898","f",230,1261.97883084411,0.709219858156028,29.0780141843972,5.48686448193091,5.28416958191994,5478928.54817912,97919.8056393721,129.597912778748,0,6.38297872340426,0.563469185994558,1.2756987022488,51.0085485661323,13.8846617183032,1458.25098814229,0,47.8260869565217,6.34022168757518,11.605893828808,1592063991.04253,6969034.34783555,"25","IPC1998-mystery","IPC1998-mystery-strips-mysty-x-25","NoParallel",0,0
"112","IPC1998","mystery","strips-mysty-x-25","5a92889d9ec8e615d885e898","a",384,797.366259711433,1.33333333333333,3.77358490566038,2.07647463466519,0.691438542877804,-2.91165646965254,0.706061819208148,443.133097264064,0,3.77358490566038,1.15399244079183,1.41926410617655,17.8055934043701,16.9313669364055,11181.3127793616,0,87.012987012987,29.1180020295874,27.2744177277061,489110643287.425,957539081.951399,"25","IPC1998-mystery","IPC1998-mystery-strips-mysty-x-25","NoParallel",0,0
"113","IPC1998","mystery","strips-mysty-x-26","5a92862d9ec8e60cc08819b2","f",928,2453.8650651159,0.119047619047619,21.6666666666667,2.6442511477542,3.43622183554874,239621.097781872,7391.57888623524,295.056790802828,0,4.49438202247191,0.317949128020289,0.622401077291273,-2.81550260837666,0.19012546716196,5866.52051044364,0,40.625,6.32168158452978,8.81730546176246,132506814.926863,1259445.73542267,"26","IPC1998-mystery","IPC1998-mystery-strips-mysty-x-26","Parallel",-0.000115692995057535,0.00322069333990344
"114","IPC1998","mystery","strips-mysty-x-26","5a92862d9ec8e60cc08819b2","a",2434,2011.46008842145,0.45045045045045,1.68067226890756,0.826401022358855,0.242333483966242,-2.99996475007358,0.00139138278046844,1486.33838328774,0,1.68067226890756,0.610656689929228,0.490438341639357,-2.99524376370747,0.0301682089199773,67001.8310985574,0,76.0471204188482,27.5274573124722,17.970864167992,21708488385.089,93620134.0070679,"26","IPC1998-mystery","IPC1998-mystery-strips-mysty-x-26","Parallel",-0.000115692995057535,0.00322069333990344
"115","IPC1998","mystery","strips-mysty-x-27","5a92889f9ec8e615e918bd85","a",1053,1067.10454133649,0.568181818181818,1.98019801980198,1.01339462615051,0.310954164137396,-2.99976488139096,0.00607290233204169,733.502635977882,0,1.98019801980198,0.696583699884029,0.633136487401351,-2.96715733074804,0.136315430898419,31170.8638663124,0,75.6521739130435,29.6019599870014,21.9257255785759,102672277539.193,290405805.619817,"27","IPC1998-mystery","IPC1998-mystery-strips-mysty-x-27","Parallel",-0.0446553460288487,0.0771310028862227
"116","IPC1998","mystery","strips-mysty-x-27","5a92889f9ec8e615e918bd85","f",465,1525.11666473957,0.199600798403194,27.7445109780439,3.27982078438617,3.84920730034998,679520.04541278,15604.6544749399,122.147800268917,0,2.9940119760479,0.26268344143853,0.572423052588029,-2.9073935465879,0.11472814230571,2797.26682113489,0,34.7826086956522,6.01562757233309,9.65728253998297,267247386.582931,2131390.80587057,"27","IPC1998-mystery","IPC1998-mystery-strips-mysty-x-27","Parallel",-0.0446553460288487,0.0771310028862227
"117","IPC1998","mystery","strips-mysty-x-28","5a9285599ec8e609da4f0a7b","a",1158,1749.14435401978,0.892857142857143,3.07692307692308,1.51048735234869,0.485979250347659,-2.99282640287138,0.0854691114804388,1109.69381373828,0,3.07692307692308,0.958284813245491,0.986919920069328,-1.91617350988681,1.9192033176614,60229.6503063603,0,93.1623931623932,52.0117878293267,39.1076388725203,7162657939163.01,7929388900.3574,"28","IPC1998-mystery","IPC1998-mystery-strips-mysty-x-28","NoParallel",0,1
"118","IPC1998","mystery","strips-mysty-x-28","5a9285599ec8e609da4f0a7b","f",587,2081.2125570764,0,60.3112840466926,3.54550691154413,5.92097891035448,52355346.4915256,249783.278355361,358.203273852343,0,22.9390681003584,0.610227042337893,1.83566644867745,8375.55310717574,289.602968626641,8927.02533869091,0,88.2352941176471,15.2078796229828,24.295751843172,431192182257.18,544393679.572161,"28","IPC1998-mystery","IPC1998-mystery-strips-mysty-x-28","NoParallel",0,1
"119","IPC1998","mystery","strips-mysty-x-29","5a9288959ec8e61598bf3df5","f",448,1394.75376287137,0.255102040816327,33.6734693877551,3.11328964926646,4.22538977106851,1808703.37740676,27943.8992143423,101.592485307634,0,4.59183673469388,0.226768940418827,0.58217829220517,-2.76332349696408,0.165112930927986,3620.99128941234,0,57.6923076923077,8.08256984243826,14.028931468649,5738121369.71426,20230028.2742628,"29","IPC1998-mystery","IPC1998-mystery-strips-mysty-x-29","NoParallel",0,0
"120","IPC1998","mystery","strips-mysty-x-29","5a9288959ec8e61598bf3df5","a",848,857.139754543402,0.588235294117647,2.02020202020202,1.01077801243326,0.324261641238738,-2.99966157795853,0.00776358454429444,519.699334598088,0,2.02020202020202,0.61285298891284,0.662238846981266,-2.95165976966504,0.177655242742612,27714.8103468617,0,91.717791411043,32.6825593712992,27.4594532737735,549982366494.044,1021325804.56813,"29","IPC1998-mystery","IPC1998-mystery-strips-mysty-x-29","NoParallel",0,0
"121","IPC1998","mystery","strips-mysty-x-3","5a9288cd9ec8e616a198ab17","a",1084,929.05111712932,0.4739336492891,1.78571428571429,0.857058226134059,0.279416497437765,-2.99987931328767,0.00314802875709052,603.969871360867,0,1.78571428571429,0.55716777800818,0.550799350462314,-2.98825782345177,0.0600604726676095,25013.961038961,0,75.4464285714286,23.0756098145397,18.1228715381683,24709043143.5815,95426055.4295621,"3","IPC1998-mystery","IPC1998-mystery-strips-mysty-x-3","NoParallel",0,0
"122","IPC1998","mystery","strips-mysty-x-3","5a9288cd9ec8e616a198ab17","f",519,1450.99370581861,0.194552529182879,19.4552529182879,2.79574895148094,3.12203598877805,104141.087588183,4213.45302072811,114.276122350052,0,2.33463035019455,0.220185206840178,0.467295191122929,-2.98270795427987,0.0334850735227494,2869.28328792924,0,40.5660377358491,5.52848417712762,8.37868029112303,92042128.8047398,926120.748508612,"3","IPC1998-mystery","IPC1998-mystery-strips-mysty-x-3","NoParallel",0,0
"123","IPC1998","mystery","strips-mysty-x-30","5a92883e9ec8e6143634a137","a",4918,2779.4853533566,0.277008310249307,1.36986301369863,0.565165789621106,0.160874385408164,-2.99999740100366,0.000133295626423416,2277.55983365288,0,1.36986301369863,0.463106920222219,0.293950099022134,-2.99986172159552,0.00168509862281864,124900.377604129,0,62.4605678233439,25.396579423369,13.7346042081096,3521556236.22089,23018604.7953839,"30","IPC1998-mystery","IPC1998-mystery-strips-mysty-x-30","Parallel",-1.70825966789144e-05,0.00454734254132132
"124","IPC1998","mystery","strips-mysty-x-30","5a92883e9ec8e6143634a137","f",1280,2708.11876570882,0.0469263256687001,22.9000469263257,2.11571778571001,2.87854780557907,77284.7247833282,2765.25293382852,281.445371693816,0,2.72172688878461,0.219879196635794,0.369428699640188,-2.99690416086462,0.00845059011156326,6598.98241558077,0,32.7868852459016,5.15545501217248,6.58037605142439,10850087.9086954,213761.522236495,"30","IPC1998-mystery","IPC1998-mystery-strips-mysty-x-30","Parallel",-1.70825966789144e-05,0.00454734254132132
"125","IPC1998","mystery","strips-mysty-x-9","5a9286389ec8e60cf1532923","f",706,2157.18328741841,0.130890052356021,43.848167539267,3.05550040710823,4.32712997749828,3231103.54612801,35672.3998877436,206.297727230996,0,4.58115183246073,0.292206412508493,0.601255708802028,-2.62485467584856,0.225859632540527,5726.57829038602,0,57.0512820512821,8.11130069459777,10.2638101299961,625946993.660282,3438733.81711606,"9","IPC1998-mystery","IPC1998-mystery-strips-mysty-x-9","Parallel",-0.00712561019663801,0.0193369161628449
"126","IPC1998","mystery","strips-mysty-x-9","5a9286389ec8e60cf1532923","a",1786,1463.27300797537,0.431034482758621,1.85185185185185,0.819301796178821,0.273234960576953,-2.99985933055053,0.00279268884539854,1056.28622901266,0,1.85185185185185,0.591425660141465,0.503661875029124,-2.99278465670297,0.0376172146124862,50342.2780431714,0,80.6770098730606,28.1871657576547,18.7908981568315,39052953540.8957,137742403.647737,"9","IPC1998-mystery","IPC1998-mystery-strips-mysty-x-9","Parallel",-0.00712561019663801,0.0193369161628449
"127","IPC2000","blocks","BLOCKS-10-0","5aca0fdf9ec8e66f7f9b38cc","f",2844,3453.94464116161,0,31.4641744548287,1.21446717340422,3.1233956741426,356170.030059764,5559.7438541487,4187.53152043974,0,31.1526479750779,1.47240911407867,3.31767204834803,672326.701488378,8829.12759876369,56322.5923461328,0,83.3333333333333,19.8040057475854,11.1195943661881,1545945320.99826,9757148.84700391,"0","IPC2000-blocks","IPC2000-blocks-BLOCKS-10-0","NoParallel",-0.0034696550463164,0.00162855788300272
"128","IPC2000","blocks","BLOCKS-10-0","5aca0fdf9ec8e66f7f9b38cc","a",7332,14337.8541566667,0.826446280991736,15.7894736842105,1.95551747908711,1.40547573461044,344.902489740525,47.7862721369802,11011.7766346801,0,18.75,1.50187897363341,1.63060687741235,779.004736294575,78.1540269666823,426159.919089282,0,133.333333333333,58.1232841092856,25.2998276707357,315760693393.049,998714575.247923,"0","IPC2000-blocks","IPC2000-blocks-BLOCKS-10-0","NoParallel",-0.0034696550463164,0.00162855788300272
"129","IPC2000","blocks","BLOCKS-10-1","5ac81c549ec8e629e8e6df11","a",7698,14025.3436477755,0.826446280991736,14.2857142857143,1.82194643384977,1.15878410614977,77.5765225797254,15.5085423728452,10895.1808125866,0,17.6470588235294,1.4153261642747,1.40587931310745,213.668547533995,29.3802208860214,447984.62999713,0,133.333333333333,58.194937645769,25.2520093606316,305571354966.64,993796648.560771,"1","IPC2000-blocks","IPC2000-blocks-BLOCKS-10-1","NoParallel",-0.00682243582852539,0.00204145124124498
"130","IPC2000","blocks","BLOCKS-10-1","5ac81c549ec8e629e8e6df11","f",2954,2787.5426618917,0,31.4641744548287,0.943650190213847,2.74690202889235,175460.277079453,2930.55556867476,4047.78869166384,0,31.1526479750779,1.37027376156528,3.20538608674249,595762.536211079,7716.44331164706,58723.0379823819,0,73.469387755102,19.8791597773805,11.6026069280372,2667482458.68089,13257100.1958188,"1","IPC2000-blocks","IPC2000-blocks-BLOCKS-10-1","NoParallel",-0.00682243582852539,0.00204145124124498
"131","IPC2000","blocks","BLOCKS-10-2","5ac9b3069ec8e60f9c9b496a","f",2844,3453.94464116162,0,31.4641744548287,1.21446717340422,3.1233956741426,356170.030059761,5559.74385414864,4187.53152043974,0,31.1526479750779,1.47240911407867,3.31767204834803,672326.701488377,8829.12759876369,56322.5923461328,0,83.3333333333333,19.8040057475854,11.1195943661881,1545945320.99822,9757148.84700387,"2","IPC2000-blocks","IPC2000-blocks-BLOCKS-10-2","NoParallel",-1.5590904906491e-07,0.00101915666090492
"132","IPC2000","blocks","BLOCKS-10-2","5ac9b3069ec8e60f9c9b496a","a",7332,14337.8541566667,0.826446280991736,15.7894736842105,1.95551747908711,1.40547573461046,344.902489740557,47.7862721369808,11011.7766346802,0,18.75,1.50187897363341,1.63060687741236,779.004736294604,78.1540269666813,426159.919089283,0,133.333333333333,58.1232841092858,25.2998276707351,315760693392.827,998714575.247872,"2","IPC2000-blocks","IPC2000-blocks-BLOCKS-10-2","NoParallel",-1.5590904906491e-07,0.00101915666090492
"133","IPC2000","blocks","BLOCKS-11-0","5ac8def69ec8e66f13971dfa","a",9450,14544.0884098952,0.694444444444444,10,1.53905697459209,0.943038869489428,9.06250100430167,4.27073612029093,11415.0351488352,0,14.2857142857143,1.20794022738996,1.16920444985482,38.1537110347727,9.1427867805816,542127.957196683,0,125,57.3680377985908,25.6137016416006,330549825060.946,1049596248.38483,"0","IPC2000-blocks","IPC2000-blocks-BLOCKS-11-0","NoParallel",0,0.00146741734090726
"134","IPC2000","blocks","BLOCKS-11-0","5ac8def69ec8e66f13971dfa","f",3575,2857.13645073867,0,31.6062176165803,0.799199007199628,2.47949641267378,105504.053645822,1825.53237645404,4175.24361337134,0,31.3471502590674,1.16790031143254,2.96350516520693,392657.614548081,5296.82094661485,66520.2929241476,0,75.5555555555556,18.6070749438175,11.1997344428546,2438428069.18154,11173415.0885341,"0","IPC2000-blocks","IPC2000-blocks-BLOCKS-11-0","NoParallel",0,0.00146741734090726
"135","IPC2000","blocks","BLOCKS-11-2","5ac9b21c9ec8e60b65bef822","a",9559,15068.074711776,0.694444444444444,13.6363636363636,1.57632333003201,1.04996908396421,37.8693319370308,8.76468262477498,11736.6634775345,0,16.6666666666667,1.22781289648859,1.24377866611097,92.1906322144513,14.9500515935065,548002.360620502,0,133.333333333333,57.3284193556336,25.6388429345757,335843827510.732,1052678074.05504,"2","IPC2000-blocks","IPC2000-blocks-BLOCKS-11-2","NoParallel",-2.16403941796549e-06,0.000949951724090582
"136","IPC2000","blocks","BLOCKS-11-2","5ac9b21c9ec8e60b65bef822","f",3632,3158.39344061122,0,31.6062176165803,0.869601718229961,2.59430842261461,130825.38618213,2238.34596237648,4337.39150171113,0,31.3471502590674,1.19421572183677,2.9894401299676,403836.757766499,5462.0568681842,67601.1362416862,0,73.469387755102,18.6126476436361,11.0824741304877,2057726823.17544,10249470.0400888,"2","IPC2000-blocks","IPC2000-blocks-BLOCKS-11-2","NoParallel",-2.16403941796549e-06,0.000949951724090582
"137","IPC2000","blocks","BLOCKS-12-0","5ac8c13e9ec8e6047255b014","f",4087,3579.17369786321,0,31.7286652078775,0.875745950052167,2.56258152184618,129995.857950497,2183.28816375985,4401.56338026308,0,31.5098468271335,1.07696681680036,2.83642028738083,294814.366228204,4173.951161812,72106.4245129091,0,75,17.6428736268434,10.4811744708673,1313546114.76185,7299716.66639594,"0","IPC2000-blocks","IPC2000-blocks-BLOCKS-12-0","NoParallel",-9.75516979860774e-07,0.00039644112461148
"138","IPC2000","blocks","BLOCKS-12-0","5ac8c13e9ec8e6047255b014","a",10835,15289.9314046132,0.591715976331361,10.3448275862069,1.41116118178248,0.97445753026559,13.6617700133618,5.18573464041832,11961.7125694463,0,14.2857142857143,1.10398823898905,1.14791972896041,39.9634376175671,9.07201734829169,614420.594075711,0,125,56.7070229880675,25.9301866776981,362108348075.372,1097187222.25839,"0","IPC2000-blocks","IPC2000-blocks-BLOCKS-12-0","NoParallel",-9.75516979860774e-07,0.00039644112461148
"139","IPC2000","blocks","BLOCKS-12-1","5ac8de0d9ec8e66b80771dbd","f",3806,3880.09243796239,0,31.7286652078775,1.01946727219191,2.75394873208379,190961.059766308,3092.41899271704,4257.25378768496,0,31.5098468271335,1.11856379077377,2.87906458502524,307783.486178869,4394.57312527246,68237.7876673333,0,72,17.9290035909967,10.7244998754016,1328803938.65124,7948438.24006865,"1","IPC2000-blocks","IPC2000-blocks-BLOCKS-12-1","NoParallel",-1.31558920567184e-05,0.000532914884121267
"140","IPC2000","blocks","BLOCKS-12-1","5ac8de0d9ec8e66b80771dbd","a",10026,14775.7240090711,0.591715976331361,13.0434782608696,1.47374067515171,1.1004810980327,48.2758299469232,10.9826996070469,11443.9359652937,0,15.7894736842105,1.1414258892174,1.24836487104483,95.6337804100988,16.0819416872705,569977.259031433,0,133.333333333333,56.8499161212281,25.9714750988262,373757832610.354,1106170720.57614,"1","IPC2000-blocks","IPC2000-blocks-BLOCKS-12-1","NoParallel",-1.31558920567184e-05,0.000532914884121267
"141","IPC2000","blocks","BLOCKS-4-0","5ac9a89f9ec8e6678e3ed2ec","f",122,676.530487056802,0,38.4615384615385,5.54533186112133,7.12801808810044,44663922.4606981,430447.808371475,506.539074960127,0,28.0701754385965,4.15195963082071,5.34472419726727,7015321.08261117,93756.0664909392,4560,0,120,37.3770491803279,26.263584422209,916940664522.626,1250980498.96976,"0","IPC2000-blocks","IPC2000-blocks-BLOCKS-4-0","NoParallel",-0.000130983429757776,5.97067184885595e-06
"142","IPC2000","blocks","BLOCKS-4-0","5ac9a89f9ec8e6678e3ed2ec","a",274,1976,4,12,7.21167883211679,3.43816779682919,28671.19629916,7582.42758625782,1468.30769230769,0,23.0769230769231,5.35878719820326,5.47516924720276,2066529.01973499,67378.4719489546,18986.028708134,18.1818181818182,120,69.2920755771316,23.4727951614771,271254417498.859,821950048.788242,"0","IPC2000-blocks","IPC2000-blocks-BLOCKS-4-0","NoParallel",-0.000130983429757776,5.97067184885595e-06
"143","IPC2000","blocks","BLOCKS-4-1","5ac8def59ec8e66f0801d0e6","f",151,1576.22928992163,3.2258064516129,30,10.4386045690174,7.19085967284743,24356775.4879068,549436.337603853,722.225921858369,0,28.0701754385965,4.78295312488986,5.16785803946368,2885302.84337398,63460.7730515015,5360.52069567859,0,133.333333333333,35.5001370574741,23.4979738193857,335781247371.714,583671465.418591,"1","IPC2000-blocks","IPC2000-blocks-BLOCKS-4-1","NoParallel",-1.56058462078508e-05,1.60543150602276e-06
"144","IPC2000","blocks","BLOCKS-4-1","5ac8def59ec8e66f0801d0e6","a",307,2727.86451560136,4,33.3333333333333,8.8855521680826,5.22053128401792,3481825.08201501,100137.306722535,1803.57066617593,0,37.5,5.8748230168597,6.97236122455391,24704163.9068697,325086.144374478,20956.1615764953,0,300,68.2611126270205,28.0408639655919,6695152652821.52,2788605359.20183,"1","IPC2000-blocks","IPC2000-blocks-BLOCKS-4-1","NoParallel",-1.56058462078508e-05,1.60543150602276e-06
"145","IPC2000","blocks","BLOCKS-4-2","5ac7bc179ec8e64f5c1c878c","f",109,1005.77184498965,3.50877192982456,36.3636363636364,9.22726463293257,6.88994137887309,26588636.6907357,444324.885132261,447.733855916386,0,28.0701754385965,4.10765005427877,4.96281501091114,3184639.66670321,55963.7235327243,3980.35756056809,0,85.7142857142857,36.5170418400742,23.1012881469061,142369470752.979,486935866.878407,"2","IPC2000-blocks","IPC2000-blocks-BLOCKS-4-2","NoParallel",-3.28099704292694e-05,1.27655831273149e-05
"146","IPC2000","blocks","BLOCKS-4-2","5ac7bc179ec8e64f5c1c878c","a",237,1829.10526315789,4,16.6666666666667,7.71774372640462,3.88676554826643,106700.079995129,15880.2014994176,1313.84210526316,0,25,5.54363757495003,5.85917137369435,3665103.53720903,101683.483397995,16449.1551095415,0,125,69.4057177617784,23.7489869737336,337055579439.962,859218114.488853,"2","IPC2000-blocks","IPC2000-blocks-BLOCKS-4-2","NoParallel",-3.28099704292694e-05,1.27655831273149e-05
"147","IPC2000","blocks","BLOCKS-5-0","5ac83b8e9ec8e61c37631831","a",655,3960.74432751161,2.77777777777778,21.4285714285714,6.04693790459788,3.47887184219619,130971.488204793,8782.66382842714,2842.30668756532,0,27.2727272727273,4.33939952300049,4.67190906010819,998387.182990348,29563.7305513616,43429.4109493193,0,133.333333333333,66.3044441974341,23.5400185312072,304481588346.836,774818299.509633,"0","IPC2000-blocks","IPC2000-blocks-BLOCKS-5-0","NoParallel",-3.5783058324367e-05,1.28072857358819e-06
"148","IPC2000","blocks","BLOCKS-5-0","5ac83b8e9ec8e61c37631831","f",292,1657.34184943593,0,30.2325581395349,5.67582825149292,6.43032410385317,17366913.0076989,244238.242953155,1106.33678389109,0,29.0697674418605,3.78882460236675,4.89730214378707,3581111.15775955,54940.7422207921,9329.74987974986,0,83.3333333333333,31.9511982183214,18.4319210706949,29666629846.8243,143273349.533829,"0","IPC2000-blocks","IPC2000-blocks-BLOCKS-5-0","NoParallel",-3.5783058324367e-05,1.28072857358819e-06
"149","IPC2000","blocks","BLOCKS-5-1","5acac1909ec8e637332c78b6","a",608,3464.85147036874,2.77777777777778,15.3846153846154,5.69876886573806,2.99404384334331,21870.5941417059,3405.49638733134,2549.49200225063,0,23.0769230769231,4.19324342475433,4.27005743494209,375235.643502071,16040.4455811104,40628.6399307833,0,125,66.8234209387884,23.1940545873162,255841440984.303,733477761.704519,"1","IPC2000-blocks","IPC2000-blocks-BLOCKS-5-1","NoParallel",-1.2270804917929e-06,7.77115216758759e-07
"150","IPC2000","blocks","BLOCKS-5-1","5acac1909ec8e637332c78b6","f",265,1359.07796054704,0,33.3333333333333,5.12859607753602,6.18441559242863,15890476.3962008,201763.434509696,948.417615660949,0,29.0697674418605,3.57893439872056,4.83383219526272,3708628.76556841,53249.6672547026,8634.65608465608,0,85.7142857142857,32.5836078666267,18.9006564890733,38547682867.9496,170985856.268683,"1","IPC2000-blocks","IPC2000-blocks-BLOCKS-5-1","NoParallel",-1.2270804917929e-06,7.77115216758759e-07
"151","IPC2000","blocks","BLOCKS-5-2","5ac7e6b79ec8e667886b5ef7","f",383,1920.11962721371,0,30.2325581395349,5.01336717288175,6.5043099380441,18301094.745221,245545.125200053,1489.07321799962,0,29.0697674418605,3.88791962924182,5.02978343253362,4423411.9632276,64433.3492270355,11947.5276575276,0,133.333333333333,31.1945891841451,18.5336375452941,66325159574.3808,164284889.659064,"2","IPC2000-blocks","IPC2000-blocks-BLOCKS-5-2","NoParallel",0,0.0326872469149612
"152","IPC2000","blocks","BLOCKS-5-2","5ac7e6b79ec8e667886b5ef7","a",854,5193.83956560679,2.77777777777778,30,6.08177935082763,3.72306183248272,364826.656995926,14007.4118450679,3669.18980444846,0,33.3333333333333,4.29647518085299,4.76062802349315,1648837.49262334,36001.9606802762,56097.8752779684,0,300,65.6883785456304,24.9233429732127,1740503946028.03,1257763901.60114,"2","IPC2000-blocks","IPC2000-blocks-BLOCKS-5-2","NoParallel",0,0.0326872469149612
"153","IPC2000","blocks","BLOCKS-6-0","5ac9ce909ec8e677e1713e9f","a",982,4245.78864027435,2.04081632653061,17.6470588235294,4.32361368663376,2.51427729963433,13562.9151878777,1316.30594003013,3120.03447557495,0,23.0769230769231,3.17722451687877,3.26539981156341,76239.0430819446,3669.89743562945,64834.8303666922,0,133.333333333333,66.0232488459187,23.6372157170244,287060459056.683,792499340.456833,"0","IPC2000-blocks","IPC2000-blocks-BLOCKS-6-0","NoParallel",0,0.0106216790394612
"154","IPC2000","blocks","BLOCKS-6-0","5ac9ce909ec8e677e1713e9f","f",414,1508.63694725966,0,30.5785123966942,3.64405059724555,5.34098962362501,6870596.37707253,88833.3563427278,1152.9135531158,0,29.7520661157025,2.78481534569033,4.31981404319891,2358675.41656615,30981.3851357586,13183.2179022244,0,72.3404255319149,31.8435215029575,18.8689311678152,38209122163.9554,173095635.306203,"0","IPC2000-blocks","IPC2000-blocks-BLOCKS-6-0","NoParallel",0,0.0106216790394612
"155","IPC2000","blocks","BLOCKS-6-1","5ac8c24e9ec8e60a447049ca","a",987,3904.65070643641,2.04081632653061,11.1111111111111,3.95607974309666,1.88553098553533,289.170673226658,206.857443326958,2992.91993720564,0,16.6666666666667,3.03234036191048,2.85614401993543,16390.3759295338,1437.68861671278,64696.6986933333,0,116.666666666667,65.548833529213,23.7131989621251,253297962370.235,815890179.088121,"1","IPC2000-blocks","IPC2000-blocks-BLOCKS-6-1","NoParallel",-4.02395456341544e-05,1.89512583700172e-05
"156","IPC2000","blocks","BLOCKS-6-1","5ac8c24e9ec8e60a447049ca","f",403,1053.75901404521,0,35.2941176470588,2.61478663534792,4.73343537011637,4484007.66817473,49659.8290328033,1062.77126167457,0,29.7520661157025,2.63714953269125,4.38316584763245,2965460.80322913,35623.1566167851,12492.1020499968,0,88.8888888888889,30.9977718362203,19.9726401592948,82242602581.4279,258368141.770791,"1","IPC2000-blocks","IPC2000-blocks-BLOCKS-6-1","NoParallel",-4.02395456341544e-05,1.89512583700172e-05
"157","IPC2000","blocks","BLOCKS-6-2","5ac7b2c89ec8e62ef9acafb9","a",1513,6960.77241385209,2.04081632653061,27.2727272727273,4.6006427057846,2.963778687063,78600.7723663796,3733.84720854373,5035.1854344224,0,30,3.32794807298242,3.64675383798372,264892.4258293,7956.88681220437,96411.5210237389,0,300,63.7220892423918,24.6252271757289,1080639965669.8,1073508537.43273,"2","IPC2000-blocks","IPC2000-blocks-BLOCKS-6-2","NoParallel",-0.00251708379403288,2.31799324680221e-06
"158","IPC2000","blocks","BLOCKS-6-2","5ac7b2c89ec8e62ef9acafb9","f",649,2269.08210196337,0,30.5785123966942,3.4962744252132,5.48851948839057,7387352.86485516,97952.6384562189,2015.85595032145,0,29.7520661157025,3.10609545504075,4.62148567434865,3243366.2831673,43062.9461231463,18349.3054536664,0,133.333333333333,28.273197925526,16.4925495261359,30039803248.8424,87048189.0660235,"2","IPC2000-blocks","IPC2000-blocks-BLOCKS-6-2","NoParallel",-0.00251708379403288,2.31799324680221e-06
"159","IPC2000","blocks","BLOCKS-7-0","5ac944889ec8e671b11d32d6","a",1798,6919.20379083707,1.5625,25,3.84827797043219,2.67646122373174,37695.2252078144,2021.18318140314,4992.36479257116,0,27.2727272727273,2.77662113046227,3.15061326779136,100075.046407445,3570.61867612615,112828.02459459,0,300,62.7519602862016,25.2321879109275,1097811393975.21,1160876610.00677,"0","IPC2000-blocks","IPC2000-blocks-BLOCKS-7-0","NoParallel",-1.82535470913479e-05,6.14828295170271e-05
"160","IPC2000","blocks","BLOCKS-7-0","5ac944889ec8e671b11d32d6","f",759,2622.29723907815,0,30.8641975308642,3.45493707388425,5.15061122171687,5219140.31669527,71751.826397921,1973.49109579849,0,30.2469135802469,2.60012002081488,4.21851422382206,1894768.63593313,26250.783984173,20561.6604660278,0,133.333333333333,27.0904617470722,16.5675697324878,29230029274.7707,86278095.2203319,"0","IPC2000-blocks","IPC2000-blocks-BLOCKS-7-0","NoParallel",-1.82535470913479e-05,6.14828295170271e-05
"161","IPC2000","blocks","BLOCKS-7-1","5ac9550b9ec8e631c1c30efb","a",2657,8811.4801256134,1.5625,16.6666666666667,3.31632673150674,1.92916748310875,2192.63399475069,282.840166086544,6685.98131493768,0,21.4285714285714,2.51636481555803,2.49571203503189,10062.2045836158,747.921245361757,164903.538854221,0,133.333333333333,62.0638083756948,23.7906785099765,232595631370.862,787410943.134764,"1","IPC2000-blocks","IPC2000-blocks-BLOCKS-7-1","NoParallel",-0.000384222247379966,0.022347468308756
"162","IPC2000","blocks","BLOCKS-7-1","5ac9550b9ec8e631c1c30efb","f",1078,2044.54212736199,0,30.8641975308642,1.89660679718181,4.06592132564387,1535495.95064672,20960.5305656902,2558.41654136461,0,30.2469135802469,2.37329920349221,4.15539260256891,2227939.3186731,27066.3375746765,27443.9011275752,0,72,25.4581643112942,13.7464661901411,5292143646.34114,31650254.6080324,"1","IPC2000-blocks","IPC2000-blocks-BLOCKS-7-1","NoParallel",-0.000384222247379966,0.022347468308756
